User handle,Date of tweet,Tweet Data
FbgSumz,03-04-2017,Idk bro i was just walking minding my business & then BOOM
press_aware,03-04-2017,China’s South China Sea bases almost done – http://CNN.com  http://pressaware.com/?p=21981  #business pic.twitter.com/oZ7jvsvXwJ
ConwayMdluli,03-04-2017,If you run a business, I'll never ask for your products or services for free. Let's learn to empower one another without asking favours.
marxistotle,03-04-2017,the dude presenting is a business major what a Surprise
ricardojkay,07-04-2017,some y'all got 400 followers with a business email in ur bio... stfu before i email u my homework
ericosu1,03-04-2017,What did I just watch? Lmaooo
issajae_,05-04-2017,never post yah business, yah money , or who yah fw. as far as yall know im lame , broke and im "single"
ReformedPsycho,03-04-2017,Boat Race 2017: Oxford win men's race as Cambridge's women row to record - International Business Times, UK Edition https://apple.news/AgalnJ4b_RV25VIhYOT9n6w …
spectrestatus3,05-04-2017,IDGAF about #Syria, your sob stories or gassing little camel kids. It's none of our business and not worth one American life.
mimi_soper,03-04-2017,6 Simple Ways to Revamp Your Small Business' Online Presence https://www.entrepreneur.com/article/292160 
dgoodwine,08-04-2017,Congrats to Hadee, Zach, & Blake for 3rd place in Business Plan @AlabamaFBLA @vhcschools @VHHSRebels @VestaviaCTE.pic.twitter.com/4i2XbjqFoi
KingChapo5,05-04-2017,The work gone get done regardless mind ya business. https://twitter.com/atari_jones/status/844981745439166464 …
VendorFit_ERP,03-04-2017,6 Tips to stay on track financially and keep your business moving in the right direction @startupsco http://buff.ly/2owmIkO pic.twitter.com/VbiRTs8RTt
nalisaaa,06-04-2017,Y'all can't just say her wearing burkini without comparing & condemning Malaysian girls having a good time & minding their business huh https://twitter.com/eddieyusoff/status/849952479823282177 …
BeTheWOLFF,03-04-2017,The process... #business #startup #motivation #makeyourownlane #growth #social #media #entrepreneur #ThinkBIGSundayWithMarshapic.twitter.com/WOqLAa6lzS
MirthBirth,03-04-2017,10 things you forgot about copywriting http://bit.ly/mystoryguide  #business
artbylynettag,04-04-2017,Eric Abetz slams big business 4 supporting #marriageequality #auspol http://www.smh.com.au/federal-politics/political-news/fed-up-eric-abetz-slams-big-business-over-latest-samesex-marriage-push-20170403-gvcfjv.html … https://www.hks.harvard.edu/news-events/news/articles/disgust-homophobia-research-jun09 …pic.twitter.com/bxFPBdQYUF
business,09-04-2017,Why your home bar needs a Japanese twist https://bloom.bg/2ntzZxw pic.twitter.com/uuCKpT6pke
TraderAmerican,03-04-2017,Trade UK Total Business Investment Report. Forex Trading Robots Real Account. http://americanstocktrader.com/trade-uk-total-business-investment-report-forex-trading-robots-real-account/ …pic.twitter.com/O2i9PZ7jIM
marisaprmshl,03-04-2017,I swear being constantly labeled is annoying. I could be whoever, whenever, wherever I want to be, and it's still none of your business.
business,04-04-2017,When transatlantic airfares cost $65, who actually foots the bill? https://bloom.bg/2nRZwxw pic.twitter.com/hdYHgxTMaP
mowc1,07-04-2017,@burlingtoncofc Congratulations @burlorthotics for Business Of The Year! #bcofcgala #BurlON pic.twitter.com/3JaYRdhquKpic.twitter.com/sSbYR2lrbE
felabankolemoh,04-04-2017,We recognize that for this project to work, there has to be a solid business model around it & we are engaging private sector #LagosEdTech
business,10-04-2017,This synthetic cartilage can give arthritis sufferers a full range of motion https://bloom.bg/2nvgiFE pic.twitter.com/mpeSGSLAfH
jochendria,04-04-2017,Rants here, there and everywhere again. Focus on your fandom's issue (concert chaos) than messing around with Kathryn's business.
handymanbrewery,12-04-2017,Today we traded @handymanbrewery IPA for fresh free range bootle eggs with @SafeBrian thats how all business should be done! pic.twitter.com/uyIIOxuhUO
Onision,07-04-2017,Or we could just mind our own business & stop wasting trillions of dollars on ending lives... or that.
IamMalD,05-04-2017,All I do is mind my business and smoke my gas
YesJulz,12-04-2017,A real friend will value your time, talent & business. They won't take advantage of your kindness.
GBChamberBoss,03-04-2017,Check out @GrBhamChambers Mayoral toolkit for your business to encourage your people to vote 4th May. Free to all & easy to use #BrumHourpic.twitter.com/HTYNdULt56
AskRaushan,07-04-2017,Increase operation Efficiency Increase portible Business and Loyalty Ensure Regulator compliance n Security #IT4Rail @vinitgoenkapic.twitter.com/wgNqyNPGkl
barryb1478,09-04-2017,Private schools are ran as a business and should pay VAT. They are not a charity and that status should be removed. #marr
_sid2nonchalant,08-04-2017,idc how bad we get into it if i ever fwy on any level i'll never down talk u or put business out that shit bogus.
WeCareFarming,03-04-2017,Today most #farms are not #sustainable & driving small family farms that practiced #sustainability out of business http://simplymanna.com/sustainable-farming/ …pic.twitter.com/skqDDcq0tW
carmelspice1964,03-04-2017,Advertise your business/product/service w/radio show that's rebroadcast on 4 radio stations & reaches ppl worldwide pic.twitter.com/qmUitNW8Op
modestproposal1,07-04-2017,Small business owners were too busy responding to surveys about how confident they are to hire anyone
business,03-04-2017,Here are the rules you need to know for a job interview in Japan https://bloom.bg/2nPJJkq pic.twitter.com/EB7hQSjwwO
realasmyhair,12-04-2017,I'm sure there are several other reasons why Tip left Tiny and he's being a gent not speaking on them cuz it's NOBODYS DAMN BUSINESS!!
TaurusIsMagic,03-04-2017,#Taurus's is the zodiac 'gangsta' quiet, shy, help you, don't share pain, don't smile for no reason, and mind they're own business.
Victor_Emerson,03-04-2017,Believe it or Not...I send a large majority of my business emails out on Sundays so that potential clients see it first thing Monday
SWEPJobs,03-04-2017,Experienced Business Studies/Economics Teacher Needed for New Specification Writing Project-Cardiff, Cardiff (Caerd http://jobs.localworld.co.uk/job/505327603/experienced-business-studies-economics-teacher-needed-for-new-specification-writing-project/?TrackID=251 …
taaaaurus,05-04-2017,#Taurus : My Life, my choices, my mistakes, my lessons, not your business.
mayk47_,11-04-2017,Even when you mind ya business & stay out the way, someone gon hate you for minding ya business & staying out the way
mags_tony,06-04-2017,Let other people do what they need to do to make themselves happy, mind your business and do what you need to do to make yourself happy
HSBCUKBusiness,03-04-2017,We asked top entrepreneurs to share the best business advice they've ever received. #BritishEntrepreneurspic.twitter.com/qlhbmQ7q0D
TMITGS,05-04-2017,“There is nothing more provocative than minding your own business.” William S. Burroughs, pic by Baron Wolman pic.twitter.com/Kdif1JKZ0Q
el_bonga,05-04-2017,Under the leadership of Mallam El-Rufai, Kaduna is regarded as the best state for ease of doing business. KD is going places #kadinvest
YoungSachemusic,03-04-2017,Got me some #tacobell #SocialMedia #Marketing #Promotions #Music #Business #Event #md #Artist… https://www.instagram.com/p/BSZM8fNldwN/ 
Ohannahmama,03-04-2017,#Gorsucks Bad for Humanity Good for Big Business
AndersonFolkoff,03-04-2017,Use today to take care of yourself: Take Risks on Your Business, Not Your Body http://buff.ly/2oxW1wa  via @Entrepreneur #smallbizpic.twitter.com/k5RGW0SEWv
business,11-04-2017,Is the world's biggest shipbuilder too big to fail? https://bloom.bg/2otKcJN pic.twitter.com/mfJPhKH6TP
IngridStefu,03-04-2017,Forget fear and make online money! Start a giant business! See now details on the website : http://bit.ly/2cAOxpJ pic.twitter.com/owjtP388gJ
bekkahldn,06-04-2017,Minding your own business is good for the soul.
keepdalightson_,04-04-2017,4. Looking stupid on social media telling all your relationships business
business,03-04-2017,ESPN has seen the future of TV and they're not really into it https://bloom.bg/2oqggiC pic.twitter.com/lk7HKpTk3k
SocialMediaHats,03-04-2017,Pinterest for Business: Build Your Brand with Pinterest http://thesmh.co/1jFEcmW  #Pinterest #Business #SocialMediapic.twitter.com/rj4lzFOb7g
lauren_boden__,10-04-2017,I don't understand why people are so concerned with everyone else but themselves. Mind your own business
MobileAPPtelli,11-04-2017,Hire Top Mobile App Programmers for business or enterprise mobile app development – http://MobileAPPtelligence.com  http://dlvr.it/NsGDCZ pic.twitter.com/RZaK5AJfVx
liluzithug,08-04-2017,if I say im going to sleep and you see me on twitter mind yo business im sleep
WHAS11Holden,12-04-2017,Local business owners tell @WHAS11Doug and I that the @loucityfc stadium will be built in Butchertown near Cabel and Adams Street @WHAS11
heyitsjustttre,06-04-2017,Honestly just looks like sis @artdecoxxx was out here minding her black ass business when French Montana ashy nasty ass came thru
DejanaLana,09-04-2017,I mind my business but I do pay attention
rowrowlean,13-04-2017,This episode ft. @LeonLategan will completely change your perspective when it comes to your business: http://pgj.cc/CRChIm  #Wednesdaypic.twitter.com/raidpDDn1z
business,03-04-2017,MORE: A improvised bomb filled with shrapnel detonated inside a train, Interfax reports https://bloom.bg/2n41lu3 pic.twitter.com/B7CefGcqGi
franchisingSA,03-04-2017,OK Franchise Division is giving away R200,000 cash prize to fund a franchise business click here for more details. http://dld.bz/f8zyx pic.twitter.com/zfnVIBjvex
alexandralynnn_,04-04-2017,Clifton Park logic #2: Let's cut down trees to build more business space as if the Clifton park mall isn't basically abandoned
NYCSmallBiz,03-04-2017,Advertising: The Ad Feels a Bit Like Oscar Bait, but It’s Trying to Sell You an iPhone http://dlvr.it/NnR0Th  #NYT #Business
lawrenceliou,11-04-2017,A paid customer should never deserve such treatment. #UnitedAirlines days in business is in counting... #UnitedAirlinesAssault
beautifuldad10,03-04-2017,some ppl are desperate to get in my business and talk *about* me instead of talk *to* me. this aint a side show mfer why are u here..?
IoTRecruiting,05-04-2017,How to Nail your #InternetOfThings Interview https://www.linkedin.com/pulse/how-nail-your-internet-things-interview-bill-mccabe … #AI #IoT #IoE #IIoT #BigData #BlockChain #Fintech #Cognitive #Business pic.twitter.com/4JzDbrn2gi
utilitywiseplc,07-04-2017,We're working hard to help our customers change the way they do business. Want to join us? http://hubs.ly/H06_Qs50  #UTWcareerspic.twitter.com/fVBtOvS2bD
jaymo007,03-04-2017,When @AJStylesOrg the best in the business hits this tonight it's game over. #p1 #stylesvsmcmahonpic.twitter.com/JiswdRWOas
MusicalBumps,04-04-2017,Could you run your own early years music business? Find out more now! http://www.musicalbumps.com/business-opportunities/ …pic.twitter.com/1NVruFo6jh
txnoelizabeth,03-04-2017,Everyday always up in my business. Worry about yourself please
CompleteScrub,03-04-2017,John Addison: 4 Inspiring Quotes From the Most Influential #Leaders of All Time http://j.mp/2ooSx1F  via @successmagazine #business #ceo
menutype,03-04-2017,good work > rushing to meet deadlines and print business cards and a portfolio book I dont even like
stef_k_uk,03-04-2017,Join #IBM Power Business Partner Technical Exchange on 25-27 April & learn more about #cognitive technology.... http://bit.ly/2n1ZGFs 
MichelleJ_MJ,03-04-2017,Give great gifts while supporting small business http://BaliBoutiqueOnLine.com pic.twitter.com/bWcEkUn6q5
Dart_Adams,12-04-2017,Charlie Murphy was a multitool. He learned the business from the inside out then found his calling. He produced, did comedy & wrote...
lovechiaaa,11-04-2017,Corcoran's too small to be trying to sneak around without someone finding out ya business lmao
redheadrachel,03-04-2017,Starting a coaching business while still working a 9-5? @BettyMeansBiz has some great advice for you!http://bit.ly/2oxdULI 
KlaxonCapital,03-04-2017,Home prices increasing creates a "wealth effect". To sustain small business->confidence, less risk adverse behavior, and investment.
Canada_Startups,07-04-2017,If you're serious about starting your own business, use this Promo Code: 25-OFF to register with us now http://ow.ly/CTTw30apnY8 
BarbaraCorcoran,05-04-2017,If you plan to be a big success, don’t pace yourself or rely on a business plan. The key is always biting off more than you can chew.
Canada_Startups,06-04-2017,Applied for #Government Funding for your Small Business? You probably did it wrong.. https://www.canadastartups.org/how-do-i-apply-for-government-funding/ …
AsapKalon,10-04-2017,Why y'all hate the celtics so much all we did was rebuild and mind our business
1jasliz,03-04-2017,Excellent. Breitbart complicit election fraud. Hope Bannon & Breitbart tried convicted & assets seized--out of business.
business,07-04-2017,#5things -Xi and Trump -Markets meander -Big banks to stay big -Japan data -Futures up https://bloom.bg/2niz8j8 pic.twitter.com/10owM4WmOW
__natejr,06-04-2017,Nowadays relationships last 3-5 business days
flawlessk_,08-04-2017,if you make your business everyone else business, don't get mad when people start to snoop in your shit.
TonnyRutakirwa,03-04-2017,Change is inevitable! #Entrepreneur #Business #Startup #Success #MakeYourOwnLane #defstar5 #mpgvip #Quotes #inspiration #MondayMotivationpic.twitter.com/bQLJkTOwsV
