User handle,Date of tweet,Tweet Data
TrowdYT,04-04-2017,ST 57 Monkey Business Giveaway To enter you must: • Follow me • Retweet & Like • Like & Sub: http://bit.ly/2o95oCl  (Proof!) 42 hourspic.twitter.com/Q2cQm3Fr4H
Anothergreen,04-04-2017,Lets be blunt, thousands of people are murdered in #Yemen and Theresa May views this not as a tragedy but as a business opportunity!
artbylynettag,04-04-2017,Eric Abetz slams big business 4 supporting #marriageequality #auspol http://www.smh.com.au/federal-politics/political-news/fed-up-eric-abetz-slams-big-business-over-latest-samesex-marriage-push-20170403-gvcfjv.html … https://www.hks.harvard.edu/news-events/news/articles/disgust-homophobia-research-jun09 …pic.twitter.com/bxFPBdQYUF
chainbear,04-04-2017,"Private businesses should be allowed to refuse to bake cakes for gays" BUT ALSO "Private business MUST acknowledge Easter"
glyncannon,04-04-2017,I'd say the PM wading into this National Trust #easteregghunt business was a distraction is she wasn't BEING SO OBVIOUSLY IDIOTIC pic.twitter.com/geA5OG0k6Z
MayKingTea,04-04-2017,My name is MayKing and I am a #business #mentor, #speaker, #writer, #blogger, #tea events organiser and #LiveTweeter http://fb.me/32M0nrCuq 
business,04-04-2017,This year's bumper harvest may actually hurt the world's biggest cocoa producer https://bloom.bg/2nScdIu pic.twitter.com/OZbOSumQWe
historyinmoment,04-04-2017,This illegal whiskey distillery near Detroit is put out of business. pic.twitter.com/DFvYAcVuFU
business,04-04-2017,China runs its first trade deficit with Finland since 2002 https://bloom.bg/2o4AjBW pic.twitter.com/6fH0PXeNNe
BAYOABDULRAHEEM,04-04-2017,Never mind those who tell you to leave God out of your business, your business is God’s Business – Folorunsho Alakija
business,04-04-2017,Here's why tensions are flaring over Gibraltar https://bloom.bg/2o4uncr pic.twitter.com/osdgdw7knf
business,04-04-2017,When transatlantic airfares cost $65, who actually foots the bill? https://bloom.bg/2nRZwxw pic.twitter.com/hdYHgxTMaP
EFFSouthAfrica,04-04-2017,#EFF: We're here because Zuma has elected to put the business interests of the Guptas above the interests of the country. (23) #JunkStatus
generation_golf,04-04-2017,GGTour2017 this Thursday #MastersWeek #Fore us @generation_golf @GeraintGolf leaving MrChris running Business Needs @Whiteballandme "WeCare"pic.twitter.com/2Dcr2u24pt
HelloTerriLowe,04-04-2017,When you choose a business name when you're 12 then feel committed and have to roll with it.... pic.twitter.com/pFaimLUygP
businessbunker,04-04-2017,Tips on business networking from #BBunker Blog http://buff.ly/2oxLtgl pic.twitter.com/s8NyoLBkOf
business,04-04-2017,Youth unemployment numbers show the euro-area recovery isn't working for everyone https://bloom.bg/2nRGNlS pic.twitter.com/s76yDx88t9
CSArunagiri,04-04-2017,How to win at the sport of business by @mcuban is what everyone in their 20s without confidence should read.pic.twitter.com/6lGRxyyrQ3
Osi_Suave,04-04-2017,I used to be a fierce critic of protectionism. But I think Nigeria just allows foreign business owners do things Nigerians can't try abroad
KnightAccount,04-04-2017,This Small Business - Shop Local pic.twitter.com/jhx1tpmujo
somalijawn,04-04-2017,tell that cashier to stop holding up the line and mind their business. https://twitter.com/cnn/status/849071779519901696 …
jamesxrosales,04-04-2017,do ur squats, drink water, mind ur business, smoke a blunt, bitch focus on you.
UrbanMediaLLC,04-04-2017,Here's an example of what we're capable of and can do for you or your business— DM us! pic.twitter.com/ciLFRYC7ot
PRAYlNGMANTlS,04-04-2017,The people casually continuing to shop is my level of minding my business pic.twitter.com/IhG72KyWGD
13Clarity,04-04-2017,Too many push ups and business moves to make to be tryna get some online pootie tang
mediacrooks,04-04-2017,Instead 72003896501956 words... Just tell China "ITS NONE OF YOUR BUSINESS WHO VISITS INDIA".. @KirenRijiju #DalaiLama @Timesnow @indiatoday
kxthniels,04-04-2017,They are both so proud of this business. KathNails for KathNiels, anyone? © @wild_knspic.twitter.com/hfALUrP0Vq
g_alvarez9,04-04-2017,"Th1rteen R3asons Why" needs to have a season 2. I gotta know what happened with all the unfinished business. #13reasonswhy
shefalitiwari7,04-04-2017,8th day of Nav,Mahagauri,goddess of the great radiant light teaches us to be calm and be fearless in our approach to achieve business goals pic.twitter.com/Z1tDV1K0Cu
business,04-04-2017,Qatar will drill in the world's biggest gas field, ending a 12-year freeze https://bloom.bg/2nRUiSw pic.twitter.com/1Ds5vSZGpb
x0cuevaas,04-04-2017,ITS NOBODYS BUSINESS WHAT I DO OR WHO I TALK TO
immarygracee,04-04-2017,Despite the fakeness surrounding show business, thank you for being and staying true, my dearest Kathryn and Daniel. pic.twitter.com/YlxR83zmq9
Drebae_,04-04-2017,Why can't stuff I order online come in like 30 minutes. Them 3-5 business days ain't coo. I be having shit to do. pic.twitter.com/yHvCRZruLl
thatsrico14,04-04-2017,No one needs to know your moves or be in your business
jjaquelinet,04-04-2017,I'm not in anybody's business so don't be all on mine
renoomokri,04-04-2017,Poverty is a painful cancer. A job is like a pain killer to reduce pain. Having a business is like surgery to remove the pain #RenosNuggets
CBSNews,04-04-2017,Pres. Trump can now tap money from his business, raising ethics concerns http://cbsn.ws/2ow50RJ pic.twitter.com/hZgdqJzEDA
alexandralynnn_,04-04-2017,Clifton Park logic #2: Let's cut down trees to build more business space as if the Clifton park mall isn't basically abandoned
daddykev,04-04-2017,If your primary motivations in the music business are fame and/or money, then you have a hollow and friendless future ahead.
BANNER_32,04-04-2017,One of the best feelings in the world is when you're walking, minding your business and a dog comes outta nowhere and wants u to pet him..
business,04-04-2017,Goldman Sachs says now could be the time for foreigners to return to Japan stocks https://bloom.bg/2o47e9J pic.twitter.com/I0XEb7qOhf
thereal_ri,04-04-2017,Detroit y'all gotta do better , he was just a baby minding his business ain't even fair https://twitter.com/fox2news/status/849015928268259329 …
_KnarleyJai,04-04-2017,i like to be LowKey . stay out my BUSINESS
MissHappyWriter,04-04-2017,Thank you for asking my phone in question @jimpylosphies about their business venture! #CHFILDigitalMediaConpic.twitter.com/qFpntzTdLa
boymejo,04-04-2017,In firing his own two friends, Pres Digong shows he really means business, and not simply mouthing anti-corruption as what Noynoy did.
_VanessaMrtz,04-04-2017,A guy has no business at the baile without his gf tbh he's not about to dance sueltas w/his boys so
JamieChinaMTV,04-04-2017,Always keep them confused....It's none of their business anyways
DayanaRaychelle,04-04-2017,DRINK YOUR WATER & MIND YOUR BUSINESS CUTIES
ispeak_sarcasms,04-04-2017,If I said I'm going to bed and you see me on social media right after, mind ya business. Talk to you in the morning
sippymanda,04-04-2017,Good or bad terms, I'll forever respect your business.
ajplus,04-04-2017,Wine making with condoms? Pizza delivery with fans? Cuba's new business owners are crazy inventive. pic.twitter.com/2jxM9HDG3R
_Sagittarius17,04-04-2017,Stop Telling Everybody Your Business.
TheeOnlyOciera,04-04-2017,If you're judging me, you're not happy. Too much time on your hands to be distracted with the business of others. Find something to do.
KazziDailyy,04-04-2017,I like to keep my personal life lowkey.. it's nobody else's business but my own.
yabbie5674,04-04-2017,Underpaying staff by $2.4 million is not an "oversight" It's a business model
iAintAsianTho,04-04-2017,tell that cashier to mind her dammmmnnnn mothafuckin business bitch https://twitter.com/cnn/status/848994534650413056 …
Numerology2016,04-04-2017,Let people do what they need to do to make them happy, mind your own business, & do what you need to do to make you happy.
MinaLioness,04-04-2017,Okay... maybe that was her carry fish purse. Mind your business, bless up x https://twitter.com/bbcnewsasia/status/849087932195536897 …
ajeyarena,04-04-2017,PSA: Keep your relationships off social media. Keep your business between yall, not everyone else.
Lolabunnnz_,04-04-2017,S/o to the people who mind their own business daily, and work towards their goals.
Donna_McCoy,04-04-2017,Did you know you can walk away and mind your own business? There's honestly no one stopping you from doing this.
business,04-04-2017,If you think your student debt company wants to help you pay your loan, guess again https://bloom.bg/2nRclIh pic.twitter.com/CIJmtfb8YV
arxyanah,04-04-2017,6. Don't go telling others about your business. Now you look stupid cause you're probably going to go back idc
KardashianHumor,04-04-2017,when you're at a family gathering and your mom's telling everyone your business pic.twitter.com/I3Vzcu7lwb
CBSNews,04-04-2017,Pres. Trump can now tap money from his business, raising ethics concerns: http://cbsn.ws/2nD8Kgb pic.twitter.com/gGgIJnITRd
Penaddy1,04-04-2017,I am so tired of Juan. Nice man, but all this Russia business is b.s. Nunes said that the docs he saw had NOTHING TO DO WITH RUSSIA!
shawtyyprettyyy,04-04-2017,I keep my business private
NawrahIrdina,04-04-2017,Hi guys nak spread yr business to larger audience dengan rm10? DM me for paid review! Sementara masih ada slot! First come first serve :) RT pic.twitter.com/0YrEnPsIaF
Brittany_Battin,04-04-2017,If it's none of my business I don't wanna know
Angelluisr,04-04-2017,Do you want to start your own business but need funding? Get up to 100k Right now, plus no collateral needed!!! http://www.cfpstartupfunding.com 
katiaaaperez,04-04-2017,if you see someone being happy with someone else let them be and stop getting into their business!!
make5calls,04-04-2017,Did you know staffers review and tally voicemails daily just like live-answered calls? No need to limit your calls to business hours!
kalielaine14,04-04-2017,i do not understand why people care what others do like mind your own business
alyssakalena,04-04-2017,If we had "beef" in high school, we don't anymore lol. If you're over 18 just grow up and mind your business.
D_Ting831,04-04-2017,This world would be so much better if people would mind there own damn business and quit worrying about everyone else
huber_madi,04-04-2017,I think people forget how easy it is to mind your own business
crissles,04-04-2017,"karlie redd & joc been inserting themselves into my business which I personally invited them to do" - jasmine
KayGuwop_,04-04-2017,All I do is mind my business..
MossClair,04-04-2017,Alicia's Ponytail is all up in Gwen and Blake's flirting business pic.twitter.com/eyWcSb5ReW
_arikaDqua,04-04-2017,these hoes tell all they business on national TV #LHHATL
TheBlack_Daria,04-04-2017,I bet Kandi's aunts, her mama, and Rasheeda's mama get together on weekends to gossip about their children's business. #lhhatl
6FootFreak,04-04-2017,I'm not secretive. It's just the shit I do is none of you bitches business. #DiamxndEmpire
Emmmmmmyy_,04-04-2017,them: are you ever at school?? ME: do you ever mind your business?????? pic.twitter.com/XeI9G4f2ag
2XRENEE,04-04-2017,keep our business lowkey, but don't keep me lowkey
eruoma_,04-04-2017,Bitch, if I'm stuck on him that's MY business. If I still wanna talk to him that's MY business. If I keep going back THATS MY BUSINESS
business,04-04-2017,Here are the rules you need to know for a job interview in Japan https://bloom.bg/2nPJJkq pic.twitter.com/wV9ixPXAGo
jptrib1,04-04-2017,Trump sends his son-in-law in place of Sec of State to cut business deals for him. Pay attention.
L33stackz_,04-04-2017,Sierra you going to be divorced by next week ..... Dumb ass just putting all y'all business out #LHHATL
chinkdej,04-04-2017,BUSINESS ? some you hoes need to invest in pic.twitter.com/RK75v4aK8J
gabby___knox,04-04-2017,Happy to announce that I will be attending the McCombs School of Business at UT Austin next year! #UT21pic.twitter.com/kge4yGsrk3
Mahottie,04-04-2017,Karlie spill Rasheeda business like #LHHATLpic.twitter.com/hTr4UwhJPz
CjayyTaughtHer,04-04-2017,Karlie will tell her business to anybody. #LHHATL
KaDenceMommie,04-04-2017,Karlie why you telling Rasheeda business #Messy #LHHATL
theRealKiyosaki,04-04-2017,Capitalists must learn how to build a business. They must learn to educate themselves through their mistakes. #Entrepreneurship
ipfconline1,04-04-2017,#Startup: How to Use #SocialMedia to Drive #Sales? [Infographic] #SMM #DigitalMarketing #InboundMarketing #SocialMediaMarketing #Business pic.twitter.com/rW2zPWMtST
LoveWowie,04-04-2017,Niggas gone be niggas. When you realize that, you'll stop minding his business, & start creating your own.
sharlennev,04-04-2017,shoutout to all the girls minding their own business, getting to find themselves, and achieving all their goals, shit aint going unnoticed
breetallyhonest,04-04-2017,Evening news spent 15 min on irrational fear that Trump makes a profit from his company's business operations and 30 seconds on #SusanRice.
CodyKessler6,04-04-2017,Now it's time for the Tribe to take care of business, let's go boys!!! #RallyTogether
YoungDolph,04-04-2017,Why my old hoes callin me n shit, all mad n shit. Cause I said they names on da new album. Talkn bout they don't want nobody n they business
TCS_Mark,04-04-2017,Infographic: How artificial intelligence is changing the face of business http://wef.ch/2mwvUYh  #digitaldisruption #AIpic.twitter.com/zboSexTILB
