User handle,Date of tweet,Tweet Data
lynsey_lynz,12-04-2017,Let @utilitywiseplc help you switch water supplier, #UTEAM will flamin-go all out to save your business money! #openwatermarket #lifeatUTWpic.twitter.com/HSIESWUQMr
unknown_oops,07-04-2017,Only Americans. Others can know. Business partners, lenders, foreign governments. Only the "enemy" - the press and democrats can't know.
KelliChunn,03-04-2017,Some actually think building their own entrepreneurial skincare business is a risk. Everyone has skin and there... http://fb.me/8AxtVYa6Q 
VirgoHoroscop,12-04-2017,#Virgos are very private. There's no need for everyone to know their personal business
CEOSALESSUPPORT,03-04-2017,Business Owners: Request your Sales Recruiting Information Package http://dld.bz/eWkjE  #salestraining
TheRickyDavila,11-04-2017,Eric Trump is running his father's "business", perhaps he should stay out of politics? Oh wait, conflict of interest doesn't include trumps.
funder,06-04-2017,DOCS: Trump is Using Govt Owned Beijing Hotel as Business Address in China #trumprussia #russiagate #resist #theresistancepic.twitter.com/oYDR1snHwb
OhioPpl4Trump,03-04-2017,She's an amazing business woman she is here for women. I applaud her and celebrate her father's great job raising her. 1of2
TheMarkRomano,08-04-2017,Actually, that was caused by you Leftists who forced banks to give mortgages to people who had no business getting mortgages! https://twitter.com/SenWarren/status/850094075319595008 …
Hustle_Scholar,10-04-2017,"Gold diggers have turned marriage into a business" - someone born in 1994 and knows nothing of the world before then
RohitAkiwatkar,03-04-2017,How Revenue Forecasting System can help your business? http://buff.ly/2g6y9vx  #revenue #tech #IoT #ITpic.twitter.com/2M39sEN5vd
business,05-04-2017,Here's what we know about why Trump removed Bannon from his National Security Council https://www.bloomberg.com/politics/articles/2017-04-05/bannon-removed-from-national-security-council-role-in-shakeup?cmpid=socialflow-twitter-business&utm_content=business&utm_campaign=socialflow-organic&utm_source=twitter&utm_medium=social …pic.twitter.com/SJFRC64V8H
thenext_step123,03-04-2017,Building a business means having others help you - but first I needed to know what I need help with http://dld.bz/eMc5B pic.twitter.com/6anIMgFe6J
CBSNews,04-04-2017,Pres. Trump can now tap money from his business, raising ethics concerns: http://cbsn.ws/2nD8Kgb pic.twitter.com/gGgIJnITRd
eepapoppins,05-04-2017,Hi, follow my official makeup (business) page! Any enquiries for makeup services, u may DM me! KK area only #cheapbutglam #mua @KKCitypic.twitter.com/eWMVyHnHiV
business,07-04-2017,Gold rallies with haven assets as the U.S. launches missile strike against Syria regime https://bloom.bg/2o3nq9l pic.twitter.com/LFcKtyY054
Hesayimdope,05-04-2017,Your personal life should never be on social media. Because all you doing is inviting people who really dgaf about you in your business.
House_Insider,03-04-2017,FoxNews: On "Cavuto on Business," Ben Stein discussed a report that Ivy League schools received $41 billion in fed… https://twitter.com/FoxNews/status/848608448069722113 …
christiannrenee,10-04-2017,Man I would be down to start a pet babysitting business
KalidasC,03-04-2017,5 Must Have Business Plans https://rssfla.re/1202906/5-must-have-business-plans …
press_aware,03-04-2017,One in four kids exposed to secondhand smoke from e-cigs  http://pressaware.com/?p=23738  #business pic.twitter.com/gsZY1tE5m9
shaneSnipes,03-04-2017,9 Tasks Every Small Business Should Automate http://buff.ly/2okDxBR  by @sujanpatel via @freshbookspic.twitter.com/XV5VNRy159
CFMEU,08-04-2017,Another great deal from the phoney. Business always wins #auspolpic.twitter.com/B5K1549m1J
DamnRealPosts,10-04-2017,My life. My choices. My mistakes. My lessons. Not your business.
iAmJCotti,05-04-2017,me, watching y'all tell all your business on here. pic.twitter.com/2DD6zlppHF
_Azryah,11-04-2017,How much of your own business are you minding? Be honest. https://twitter.com/biiskit88/status/851523172981772290 …
inflamescrime,03-04-2017,BTB Ep 80: Networking tips; Rory O'Farrell and JP Kallio discuss collaborating on Melosity by Break the Business … http://ift.tt/1fxbraZ 
industrios,03-04-2017,The better we can categorize your business, the better we can customize your software http://ow.ly/lnXC30aukzs  #ERPsoftware #manufacturing
sukaihan,08-04-2017,when sehun is on a business trip and it's 2am but he insists on facetiming bc he wants to fall asleep listening to junmyeon's voice pic.twitter.com/vogKPXsdOu
kennyblakey101,03-04-2017,Take Risks on Your Business, Not Your Body http://feedproxy.google.com/~r/entrepreneur/latest/~3/rGAlnFpmt3g/292107 …
_keilondon,12-04-2017,I be chilling staying out that way minding my own business as I should..
business,07-04-2017,A look through the best of Ferrari as it celebrates 70 years of Italian greatness https://bloom.bg/2oFIt58 pic.twitter.com/yG2GeEv4lZ
js7850,03-04-2017,Business as usual
WAHMRevolution,03-04-2017,Great tips on how to expand your income as an etsy seller or handmade artist. Business Tips for Crea http://pinterest.com/pin/192388215313447390/ …
rolleignsus,03-04-2017,"Whether we're friends or enemies, we're going to own the business" pic.twitter.com/WjlKV1gntU
___gabos,11-04-2017,The man with the plan I ain't playing I'm bout business... pic.twitter.com/3KXmhHDjXG
TheWeirdWorld,11-04-2017,I’m not anti-social, I’m pro mind your own damn business.
PhattiLabelle,11-04-2017,It took Amazon less than 24 hours to take $100 out my acct and told me it's gonna take 3-5 business days for them to put it back. pic.twitter.com/kSNkWeElsT
press_aware,03-04-2017,Treasury Department sanctions North Korean firm, individuals with alleged ties to nuclear weapons program http://pressaware.com/?p=23900  #business pic.twitter.com/E94GZczYy6
DanetteDeleon,09-04-2017,yeah I smoke a lot, but bitch I'm handling my business at the same god damn time. Stop worrying about everything I do & how I do it. Bitch.
urbandoll,10-04-2017,i'm not saying it's fake idk who even posted it and quite frankly it's not my business
ZzzahkiaB,08-04-2017,If I tell you my business, keep it between us .
business,09-04-2017,Here's how Chinese farmers use drones to save money and time https://www.bloomberg.com/news/articles/2017-04-06/you-name-the-drone-they-ll-build-it …pic.twitter.com/5hAzoFmpJv
MargCompusoft,08-04-2017,#MargWIthGST : Take your business to next level, signup today for the best selling ERP Miss Call Now : 9999999364 http://bit.ly/2lGi31X pic.twitter.com/AzYhgTvCia
appep,10-04-2017,#SchoolsOfMisery @ntvkenya moving forward, be bringing news in this order >important > business > sports > then politics(if u have to)
terisuemiles,03-04-2017,Hi, my name is Teri Miles. I have over 10 years’ in B2B and B2C consultative sales, business development and... http://fb.me/1X5OmJgbD 
Lightning_Ink,11-04-2017,I've pulled all business and personal travel from @united effective immediately. @SouthwestAir, @Delta, @AmericanAir, you guys are on deck.
business,08-04-2017,Brigitte Macron could become the most unusual first lady that France has ever seen https://bloom.bg/2o8eqj6 pic.twitter.com/5WKWnQmcoZ
_itzdoo,11-04-2017,Ion be in nobody business but mine..
MarieNinaAune,11-04-2017,Welp, #United, you're not only gonna get slapped HARD w/a lawsuit (you should settle quickly), but you're gonna lose business BIGLY. #inners
BrexitBin,04-04-2017,Just spoke to the guy who services my boiler in the UK. He's sold his business and his house, and is moving up to Scotland. Coincidence?
pisysnet,03-04-2017,We are at the Carmarthenshire Means Business event this Thursday at the Selwyn Samuel Centre, Llanelli - pop in & and see us! @CarmsMeansBizpic.twitter.com/9VumthiM3x
shutanginadre,07-04-2017,The less people you have in your business, the less drama you will have in your life.
business,06-04-2017,Bank losses are dragging down European stocks after the Fed's latest minutes are released https://bloom.bg/2oElyXF pic.twitter.com/PvYYfEEZMq
tmj_lax_legal,03-04-2017,We're #hiring! Click to apply: Legal Jobs JDHuntr 18249 Senior Vice President, Business/Legal Affairs, New... - http://bit.ly/2bBG6rR 
TrevorHaynes575,07-04-2017,Deep in concentration for written assessments. Day 2 #teamacivico business coaching training @thebcacademy #Leadershippic.twitter.com/FldWo08X7K
daveebirch_,10-04-2017,life would be so much easier if everyone minded their own business
gaurangmorjaria,12-04-2017,Labour will end qtrly reporting for SMEs, ensure large suppliers pay SMEs in 30 days, reduced business rates for SME. #labourdoorstep #poll
vrai777,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets https://goo.gl/fb/Hf2rtC  #Entrepreneur #internationalbusiness
enaesthetic26,11-04-2017,"Relationships last longer when nobody knows your business." ElNella Aesthetic pic.twitter.com/DKJDr5SjC5
cal_lyn,03-04-2017,Oh mind ur own business enjoy wat u want coz we r happy, love & support A&M ol d way GV po God Bless! #ALDUBxDTBYMovingOn
nopebrose,12-04-2017,If you have to dig up your faves personal business and post it online, you're not a true fan at all.
yiffables,11-04-2017,A hotel full of fursuits becoming a hotel full of people in business suits is the physical manifestation of depression
MiniCoInsurance,03-04-2017,Find out how to claim your business online: http://buff.ly/2opGKxj pic.twitter.com/6mwbsk5DKt
jacquep,11-04-2017,to go on holidays. She does not explain how, because of Brexit, a number of parents may lose their jobs with business moved to the EU.
businessgov,03-04-2017,There are dedicated enterprise agencies in Norfolk & Suffolk that help you start-up your business & grow rapidly via @AngliaHub #StartUpSunpic.twitter.com/1nUrmkxXfl
business,11-04-2017,U.S. crackdown on Russian hackers takes another step with the arrest of a notorious spammer https://bloom.bg/2oueoEB pic.twitter.com/Kr4pOkwgu1
GinaShkeda,11-04-2017,If a company ever books me with @united for a business trip, I'm cancelling it and buying my own ticket with a dif airliner
business,12-04-2017,Toyota says the U.S. auto market has peaked https://bloom.bg/2p3fS9t pic.twitter.com/2bLg9FCiFv
RestiveRabble,04-04-2017,I #StandWithHFC because Congress has no business being in the insurance business. We need #FullRepeal & free-mkt solutions, not DC's "help."pic.twitter.com/KmYtUDD07i
oraltwjnk,11-04-2017,it pisses me off when people stereotype models to be dumb.. they are business women/men and they have to have intelligence to travel
michaelkohler20,03-04-2017,How To Make #Money on #Facebook https://www.youtube.com/watch?v=KnNq6osW5cc … #Tutorial #Business
PearlfromForres,03-04-2017,Do you know, if @PaulWheelhouse Minister for Business, Innovation & Energy accompanying @NicolaSturgeon on #Tradetrip to USA ? #justasking
ZoAndTell,04-04-2017,Mind your business Mondays
colinyearwood,03-04-2017,The #1 fastest way to build your business on Facebook - 15 minutes per day http://bit.ly/2ajtFz7  #mlm #homebiz #networkmarketing
business,09-04-2017,Here’s what you need to know about the chemical weapons that were apparently used in Syria https://bloom.bg/2nWTdbe pic.twitter.com/gHgQHMMixn
Caren_CO_Now,03-04-2017,Well when you keep splitting your vote, it's hard to tell when you mean business. This is not OK; neither is Scott Pruitt or "clean coal"
HAAL,03-04-2017,"Trump's aggressiveness toward Mexico could be good for everyone but the US" by Business Insider via Feedburner http://ift.tt/2nxonFO  #n…
Columbia_Biz,03-04-2017,How will #AI change business? Find out at the 2017 Global Business Forum: http://bit.ly/2n6YSOQ pic.twitter.com/fuRI4FX7hG
bercbon4,05-04-2017,I order from @wayfair Will be cancelling my current order with them and no longer being doing business as long as keep O'Reilly ads.
baldarab,03-04-2017,Companies take note - "Discovering the ambition for the business based on where value is migrating" http://ow.ly/L93P30amqbj 
secrets_2succes,03-04-2017,How to create a successful online business from $5: http://how-do-i.co  #startup #entrepreneur #workfromhomepic.twitter.com/tzFu756Wr7
Kayylaflame,12-04-2017,Yall hoes dumb...you think you know what's going on with US. Mind ya business cus he can't stop fwm and thats a fact I can't help it
MzStar6,12-04-2017,I don't keep secretsI keep people out my business
EKUBaseball,03-04-2017,Mroz took care of business in T6, and after singles from @Alex_Holdy and Overton we've got @7starnes7 at the plate in B6!
business,10-04-2017,A $60 billion shock awaits the global shipping industry https://bloom.bg/2nYAgEW pic.twitter.com/VR8skg8mql
BlessedBiafrans,10-04-2017,Dictator @PaulTArkwright by now you should have known that #Biafrans mean Business, basically anyone that stand on our way shall be crushed. pic.twitter.com/bcGAXPOp7T
laidybug45,03-04-2017,We all know or maybe some of y'all don't know but Trump is doing business in Fla. because he doesn;t want @CIA @NSA and @FBI to know that...
chadtube,03-04-2017,Don't remain a wage slave working for the 1%. Unleash your potential and level up. #business #money
AllMarketing365,03-04-2017,#marketing Delivering Customer Value Through Marketing by Ray Donnelly (Paperback, 2009) http://ift.tt/2nLEwIG  #business
georgia_1b,03-04-2017,Business card holder, copper, industrial copper pipe and fittings http://crwd.fr/2onkKpC  pic.twitter.com/sPlOdvY8zM
SLAMonline,08-04-2017,Cam'ron says he gave Stephon Marbury, Rafer Alston and Kareem Reid "the business" in high school. http://slam.ly/vNioHj pic.twitter.com/QA3oaXOmM9
MrDane1982,12-04-2017,Hillary Clinton warned us about all Trump bad business deals and multiple bankruptcies, he wasted 100M for a failed Russia distraction.
